frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags
1778268934.046337000,10.19.155.241,10.19.155.22,12245,5000,66,0x0002
1778268934.046339000,10.19.155.241,10.19.155.22,35950,5000,60,0x0010
1778268934.046340000,10.19.155.241,10.19.155.22,35950,5000,2090,0x0018
1778268934.046368000,10.19.155.22,10.19.155.241,5000,12245,66,0x0012
1778268934.046636000,10.19.155.22,10.19.155.241,5000,35950,54,0x0010
1778268934.047237000,10.19.155.241,10.19.155.22,12245,5000,60,0x0010
1778268934.047551000,10.19.155.241,10.19.155.22,12245,5000,2122,0x0018
1778268934.047563000,10.19.155.22,10.19.155.241,5000,12245,54,0x0010
1778268934.047663000,10.19.155.22,10.19.155.241,5000,35950,1383,0x0018
1778268934.048992000,10.19.155.241,10.19.155.22,35950,5000,84,0x0018
1778268934.048994000,10.19.155.241,10.19.155.22,35950,5000,60,0x0011
1778268934.049570000,10.19.155.22,10.19.155.241,5000,35950,54,0x0011
1778268934.049652000,10.19.155.241,10.19.155.22,1256,5000,66,0x0002
1778268934.050040000,10.19.155.22,10.19.155.241,5000,1256,66,0x0012
1778268934.050582000,10.19.155.241,10.19.155.22,35950,5000,60,0x0010
1778268934.050585000,10.19.155.241,10.19.155.22,1256,5000,60,0x0010
1778268934.052411000,10.19.155.241,10.19.155.22,1256,5000,1819,0x0018
1778268934.052445000,10.19.155.22,10.19.155.241,5000,1256,54,0x0010
1778268934.052681000,10.19.155.22,10.19.155.241,5000,12245,1383,0x0018
1778268934.053572000,10.19.155.241,10.19.155.22,12245,5000,84,0x0018
1778268934.053573000,10.19.155.241,10.19.155.22,12245,5000,60,0x0011
1778268934.053974000,10.19.155.22,10.19.155.241,5000,12245,54,0x0011
1778268934.054767000,10.19.155.241,10.19.155.22,12245,5000,60,0x0010
1778268934.054768000,10.19.155.241,10.19.155.22,56901,5000,66,0x0002
1778268934.054815000,10.19.155.22,10.19.155.241,5000,56901,66,0x0012
1778268934.055815000,10.19.155.241,10.19.155.22,56901,5000,60,0x0010
1778268934.055816000,10.19.155.241,10.19.155.22,56901,5000,1851,0x0018
1778268934.055848000,10.19.155.22,10.19.155.241,5000,56901,54,0x0010
1778268934.056748000,10.19.155.22,10.19.155.241,5000,1256,2501,0x0018
1778268934.057247000,10.19.155.241,10.19.155.22,1256,5000,60,0x0010
1778268934.057788000,10.19.155.241,10.19.155.22,1256,5000,134,0x0018
1778268934.058155000,10.19.155.22,10.19.155.241,5000,1256,309,0x0018
1778268934.058676000,10.19.155.241,10.19.155.22,1256,5000,622,0x0018
1778268934.064581000,10.19.155.22,10.19.155.241,5000,56901,2501,0x0018
1778268934.065087000,10.19.155.241,10.19.155.22,56901,5000,60,0x0010
1778268934.065837000,10.19.155.241,10.19.155.22,56901,5000,134,0x0018
1778268934.065838000,10.19.155.241,10.19.155.22,56901,5000,660,0x0018
1778268934.066128000,10.19.155.22,10.19.155.241,5000,56901,309,0x0018
1778268934.069003000,10.19.155.22,10.19.155.241,5000,56901,7354,0x0018
1778268934.069418000,10.19.155.22,10.19.155.241,5000,56901,1514,0x0010
1778268934.069584000,10.19.155.241,10.19.155.22,56901,5000,60,0x0010
1778268934.069585000,10.19.155.241,10.19.155.22,56901,5000,60,0x0010
1778268934.069586000,10.19.155.241,10.19.155.22,56901,5000,60,0x0010
1778268934.069623000,10.19.155.22,10.19.155.241,5000,56901,641,0x0018
1778268934.070306000,10.19.155.241,10.19.155.22,56901,5000,60,0x0010
1778268934.070308000,10.19.155.241,10.19.155.22,56901,5000,60,0x0011
1778268934.070733000,10.19.155.22,10.19.155.241,5000,56901,78,0x0018
1778268934.071277000,10.19.155.241,10.19.155.22,56901,5000,60,0x0014
1778268934.071292000,10.19.155.22,10.19.155.241,5000,56901,54,0x0011
1778268934.074666000,10.19.155.22,10.19.155.241,5000,1256,727,0x0019
1778268934.078421000,10.19.155.241,10.19.155.22,1256,5000,60,0x0010
1778268934.078423000,10.19.155.241,10.19.155.22,1256,5000,60,0x0011
1778268934.078474000,10.19.155.22,10.19.155.241,5000,1256,54,0x0010
1778268934.757165000,10.19.155.103,10.19.155.22,39408,5000,74,0x0002
1778268934.757199000,10.19.155.22,10.19.155.103,5000,39408,74,0x0012
1778268934.759958000,10.19.155.103,10.19.155.22,39408,5000,66,0x0010
1778268934.760909000,10.19.155.103,10.19.155.22,39408,5000,583,0x0018
1778268934.760937000,10.19.155.22,10.19.155.103,5000,39408,66,0x0010
1778268934.762060000,10.19.155.22,10.19.155.103,5000,39408,1447,0x0018
1778268934.762763000,10.19.155.103,10.19.155.22,39408,5000,66,0x0010
1778268934.764421000,10.19.155.103,10.19.155.22,39408,5000,146,0x0018
1778268934.764600000,10.19.155.22,10.19.155.103,5000,39408,321,0x0018
1778268934.766185000,10.19.155.103,10.19.155.22,39408,5000,304,0x0018
1778268934.766186000,10.19.155.103,10.19.155.22,39408,5000,320,0x0018
1778268934.766307000,10.19.155.22,10.19.155.103,5000,39408,321,0x0018
1778268934.780399000,10.19.155.22,10.19.155.103,5000,39408,357,0x0019
1778268934.783646000,10.19.155.103,10.19.155.22,39408,5000,66,0x0010
1778268934.783647000,10.19.155.103,10.19.155.22,39408,5000,66,0x0011
1778268934.783716000,10.19.155.22,10.19.155.103,5000,39408,66,0x0010
1778268934.795012000,10.19.155.103,10.19.155.22,39412,5000,74,0x0002
1778268934.795043000,10.19.155.22,10.19.155.103,5000,39412,74,0x0012
1778268934.795930000,10.19.155.103,10.19.155.22,39412,5000,66,0x0010
1778268934.796980000,10.19.155.103,10.19.155.22,39412,5000,583,0x0018
1778268934.797045000,10.19.155.22,10.19.155.103,5000,39412,66,0x0010
1778268934.798236000,10.19.155.22,10.19.155.103,5000,39412,1447,0x0018
1778268934.799645000,10.19.155.103,10.19.155.22,39412,5000,66,0x0010
1778268934.801777000,10.19.155.103,10.19.155.22,39412,5000,146,0x0018
1778268934.803708000,10.19.155.22,10.19.155.103,5000,39412,321,0x0018
1778268934.806045000,10.19.155.103,10.19.155.22,39412,5000,305,0x0018
1778268934.808565000,10.19.155.103,10.19.155.22,39412,5000,4264,0x0018
1778268934.808659000,10.19.155.22,10.19.155.103,5000,39412,66,0x0010
1778268934.821437000,10.19.155.22,10.19.155.103,5000,39412,552,0x0019
1778268934.823537000,10.19.155.103,10.19.155.22,39412,5000,66,0x0010
1778268934.823890000,10.19.155.103,10.19.155.22,39412,5000,66,0x0011
1778268934.823913000,10.19.155.22,10.19.155.103,5000,39412,66,0x0010
1778268937.047362000,10.19.155.241,10.19.155.22,37744,5000,66,0x0002
1778268937.047395000,10.19.155.22,10.19.155.241,5000,37744,66,0x0012
1778268937.048197000,10.19.155.241,10.19.155.22,59079,5000,66,0x0002
1778268937.048198000,10.19.155.241,10.19.155.22,37744,5000,60,0x0010
1778268937.048199000,10.19.155.241,10.19.155.22,37744,5000,2058,0x0018
1778268937.048211000,10.19.155.22,10.19.155.241,5000,59079,66,0x0012
1778268937.048396000,10.19.155.22,10.19.155.241,5000,37744,54,0x0010
1778268937.048997000,10.19.155.241,10.19.155.22,59079,5000,60,0x0010
1778268937.048999000,10.19.155.241,10.19.155.22,59079,5000,2122,0x0018
1778268937.049029000,10.19.155.22,10.19.155.241,5000,59079,54,0x0010
1778268937.049272000,10.19.155.22,10.19.155.241,5000,37744,1383,0x0018
1778268937.049970000,10.19.155.241,10.19.155.22,37744,5000,84,0x0018
1778268937.049971000,10.19.155.241,10.19.155.22,37744,5000,60,0x0011
1778268937.050779000,10.19.155.22,10.19.155.241,5000,37744,54,0x0011
1778268937.051347000,10.19.155.241,10.19.155.22,30426,5000,66,0x0002
1778268937.051348000,10.19.155.241,10.19.155.22,37744,5000,60,0x0010
1778268937.051377000,10.19.155.22,10.19.155.241,5000,30426,66,0x0012
1778268937.051810000,10.19.155.22,10.19.155.241,5000,59079,1383,0x0018
1778268937.052268000,10.19.155.241,10.19.155.22,30426,5000,60,0x0010
1778268937.052270000,10.19.155.241,10.19.155.22,30426,5000,1755,0x0018
1778268937.052312000,10.19.155.22,10.19.155.241,5000,30426,54,0x0010
1778268937.052664000,10.19.155.241,10.19.155.22,59079,5000,84,0x0018
1778268937.052665000,10.19.155.241,10.19.155.22,59079,5000,60,0x0011
1778268937.053247000,10.19.155.22,10.19.155.241,5000,59079,54,0x0011
1778268937.053570000,10.19.155.241,10.19.155.22,29608,5000,66,0x0002
1778268937.053595000,10.19.155.22,10.19.155.241,5000,29608,66,0x0012
1778268937.054190000,10.19.155.241,10.19.155.22,59079,5000,60,0x0010
1778268937.054191000,10.19.155.241,10.19.155.22,29608,5000,60,0x0010
1778268937.057507000,10.19.155.241,10.19.155.22,29608,5000,1851,0x0018
1778268937.057528000,10.19.155.22,10.19.155.241,5000,29608,54,0x0010
1778268937.058660000,10.19.155.22,10.19.155.241,5000,30426,2501,0x0018
1778268937.059173000,10.19.155.241,10.19.155.22,30426,5000,60,0x0010
1778268937.059447000,10.19.155.241,10.19.155.22,30426,5000,134,0x0018
1778268937.059818000,10.19.155.22,10.19.155.241,5000,30426,309,0x0018
1778268937.060033000,10.19.155.241,10.19.155.22,30426,5000,622,0x0018
1778268937.064582000,10.19.155.22,10.19.155.241,5000,29608,2501,0x0018
1778268937.065102000,10.19.155.241,10.19.155.22,29608,5000,60,0x0010
1778268937.065723000,10.19.155.241,10.19.155.22,29608,5000,134,0x0018
1778268937.066128000,10.19.155.22,10.19.155.241,5000,29608,309,0x0018
1778268937.067055000,10.19.155.241,10.19.155.22,29608,5000,660,0x0018
1778268937.069806000,10.19.155.22,10.19.155.241,5000,29608,7354,0x0018
1778268937.070350000,10.19.155.22,10.19.155.241,5000,29608,4434,0x0018
1778268937.070595000,10.19.155.241,10.19.155.22,29608,5000,60,0x0010
1778268937.070596000,10.19.155.241,10.19.155.22,29608,5000,60,0x0010
1778268937.070597000,10.19.155.241,10.19.155.22,29608,5000,60,0x0010
1778268937.070597000,10.19.155.241,10.19.155.22,29608,5000,60,0x0010
1778268937.072705000,10.19.155.22,10.19.155.241,5000,29608,821,0x0018
1778268937.073139000,10.19.155.241,10.19.155.22,29608,5000,60,0x0010
1778268937.074369000,10.19.155.241,10.19.155.22,29608,5000,60,0x0011
1778268937.074691000,10.19.155.22,10.19.155.241,5000,29608,78,0x0018
1778268937.075120000,10.19.155.241,10.19.155.22,29608,5000,60,0x0014
1778268937.075551000,10.19.155.22,10.19.155.241,5000,30426,727,0x0019
1778268937.076007000,10.19.155.241,10.19.155.22,30426,5000,60,0x0010
1778268937.076698000,10.19.155.241,10.19.155.22,30426,5000,60,0x0011
1778268937.076728000,10.19.155.22,10.19.155.241,5000,30426,54,0x0010
1778268940.048031000,10.19.155.241,10.19.155.22,45364,5000,66,0x0002
1778268940.048032000,10.19.155.241,10.19.155.22,20920,5000,66,0x0002
1778268940.048063000,10.19.155.22,10.19.155.241,5000,45364,66,0x0012
1778268940.048254000,10.19.155.22,10.19.155.241,5000,20920,66,0x0012
1778268940.049008000,10.19.155.241,10.19.155.22,45364,5000,60,0x0010
1778268940.049010000,10.19.155.241,10.19.155.22,20920,5000,60,0x0010
1778268940.049010000,10.19.155.241,10.19.155.22,45364,5000,2122,0x0018
1778268940.049011000,10.19.155.241,10.19.155.22,20920,5000,2122,0x0018
1778268940.049116000,10.19.155.22,10.19.155.241,5000,45364,54,0x0010
1778268940.049215000,10.19.155.22,10.19.155.241,5000,20920,54,0x0010
1778268940.049776000,10.19.155.22,10.19.155.241,5000,45364,1383,0x0018
1778268940.050289000,10.19.155.241,10.19.155.22,45364,5000,84,0x0018
1778268940.050674000,10.19.155.22,10.19.155.241,5000,45364,54,0x0011
1778268940.050904000,10.19.155.241,10.19.155.22,45364,5000,60,0x0011
1778268940.050905000,10.19.155.241,10.19.155.22,45364,5000,60,0x0010
1778268940.050918000,10.19.155.22,10.19.155.241,5000,45364,54,0x0010
1778268940.051323000,10.19.155.22,10.19.155.241,5000,20920,1383,0x0018
1778268940.051550000,10.19.155.241,10.19.155.22,54401,5000,66,0x0002
1778268940.051571000,10.19.155.22,10.19.155.241,5000,54401,66,0x0012
1778268940.052016000,10.19.155.241,10.19.155.22,54401,5000,60,0x0010
1778268940.052016000,10.19.155.241,10.19.155.22,20920,5000,84,0x0018
1778268940.052322000,10.19.155.22,10.19.155.241,5000,20920,54,0x0011
1778268940.052347000,10.19.155.241,10.19.155.22,54401,5000,1851,0x0018
1778268940.052348000,10.19.155.241,10.19.155.22,20920,5000,60,0x0011
1778268940.052496000,10.19.155.22,10.19.155.241,5000,54401,54,0x0010
1778268940.052570000,10.19.155.22,10.19.155.241,5000,20920,54,0x0010
1778268940.052687000,10.19.155.241,10.19.155.22,20920,5000,60,0x0010
1778268940.053315000,10.19.155.241,10.19.155.22,16789,5000,66,0x0002
1778268940.053338000,10.19.155.22,10.19.155.241,5000,16789,66,0x0012
1778268940.054028000,10.19.155.22,10.19.155.241,5000,54401,2501,0x0018
1778268940.057367000,10.19.155.241,10.19.155.22,16789,5000,60,0x0010
1778268940.057369000,10.19.155.241,10.19.155.22,16789,5000,1819,0x0018
1778268940.057369000,10.19.155.241,10.19.155.22,54401,5000,60,0x0010
1778268940.057370000,10.19.155.241,10.19.155.22,54401,5000,134,0x0018
1778268940.057370000,10.19.155.241,10.19.155.22,54401,5000,622,0x0018
1778268940.057410000,10.19.155.22,10.19.155.241,5000,16789,54,0x0010
1778268940.057783000,10.19.155.22,10.19.155.241,5000,54401,309,0x0018
1778268940.059879000,10.19.155.22,10.19.155.241,5000,16789,2501,0x0018
1778268940.060366000,10.19.155.241,10.19.155.22,16789,5000,60,0x0010
1778268940.060635000,10.19.155.241,10.19.155.22,16789,5000,134,0x0018
1778268940.060957000,10.19.155.22,10.19.155.241,5000,16789,309,0x0018
1778268940.061422000,10.19.155.241,10.19.155.22,16789,5000,660,0x0018
1778268940.063249000,10.19.155.22,10.19.155.241,5000,16789,7354,0x0018
1778268940.063582000,10.19.155.22,10.19.155.241,5000,16789,4434,0x0018
1778268940.063841000,10.19.155.241,10.19.155.22,16789,5000,60,0x0010
1778268940.063842000,10.19.155.241,10.19.155.22,16789,5000,60,0x0010
1778268940.063843000,10.19.155.241,10.19.155.22,16789,5000,60,0x0010
1778268940.063843000,10.19.155.241,10.19.155.22,16789,5000,60,0x0010
1778268940.063862000,10.19.155.22,10.19.155.241,5000,16789,821,0x0018
1778268940.064473000,10.19.155.241,10.19.155.22,16789,5000,60,0x0010
1778268940.064475000,10.19.155.241,10.19.155.22,16789,5000,60,0x0011
1778268940.064831000,10.19.155.22,10.19.155.241,5000,16789,78,0x0018
1778268940.065296000,10.19.155.22,10.19.155.241,5000,16789,54,0x0011
1778268940.065386000,10.19.155.241,10.19.155.22,16789,5000,60,0x0014
1778268940.070577000,10.19.155.22,10.19.155.241,5000,54401,727,0x0019
1778268940.071667000,10.19.155.241,10.19.155.22,54401,5000,60,0x0010
1778268940.073816000,10.19.155.241,10.19.155.22,54401,5000,60,0x0011
1778268940.073840000,10.19.155.22,10.19.155.241,5000,54401,54,0x0010
1778268943.049564000,10.19.155.241,10.19.155.22,62027,5000,66,0x0002
1778268943.049566000,10.19.155.241,10.19.155.22,42435,5000,66,0x0002
1778268943.049609000,10.19.155.22,10.19.155.241,5000,62027,66,0x0012
1778268943.049848000,10.19.155.22,10.19.155.241,5000,42435,66,0x0012
1778268943.050593000,10.19.155.241,10.19.155.22,62027,5000,60,0x0010
1778268943.050595000,10.19.155.241,10.19.155.22,42435,5000,60,0x0010
1778268943.050596000,10.19.155.241,10.19.155.22,62027,5000,2122,0x0018
1778268943.050596000,10.19.155.241,10.19.155.22,42435,5000,2058,0x0018
1778268943.050679000,10.19.155.22,10.19.155.241,5000,62027,54,0x0010
1778268943.050814000,10.19.155.22,10.19.155.241,5000,42435,54,0x0010
1778268943.051686000,10.19.155.22,10.19.155.241,5000,62027,1383,0x0018
1778268943.052489000,10.19.155.241,10.19.155.22,62027,5000,84,0x0018
1778268943.052490000,10.19.155.241,10.19.155.22,62027,5000,60,0x0011
1778268943.052723000,10.19.155.22,10.19.155.241,5000,62027,54,0x0011
1778268943.053094000,10.19.155.241,10.19.155.22,62027,5000,60,0x0010
1778268943.053960000,10.19.155.241,10.19.155.22,47027,5000,66,0x0002
1778268943.053995000,10.19.155.22,10.19.155.241,5000,47027,66,0x0012
1778268943.054410000,10.19.155.22,10.19.155.241,5000,42435,1383,0x0018
1778268943.054734000,10.19.155.241,10.19.155.22,47027,5000,60,0x0010
1778268943.054735000,10.19.155.241,10.19.155.22,47027,5000,1819,0x0018
1778268943.054784000,10.19.155.22,10.19.155.241,5000,47027,54,0x0010
1778268943.055849000,10.19.155.241,10.19.155.22,42435,5000,84,0x0018
1778268943.055850000,10.19.155.241,10.19.155.22,42435,5000,60,0x0011
1778268943.055850000,10.19.155.241,10.19.155.22,49674,5000,66,0x0002
1778268943.055899000,10.19.155.22,10.19.155.241,5000,49674,66,0x0012
1778268943.056278000,10.19.155.22,10.19.155.241,5000,42435,54,0x0011
1778268943.056609000,10.19.155.241,10.19.155.22,49674,5000,60,0x0010
1778268943.056610000,10.19.155.241,10.19.155.22,42435,5000,60,0x0010
1778268943.056611000,10.19.155.241,10.19.155.22,49674,5000,1819,0x0018
1778268943.056647000,10.19.155.22,10.19.155.241,5000,49674,54,0x0010
1778268943.058073000,10.19.155.22,10.19.155.241,5000,47027,2501,0x0018
1778268943.058451000,10.19.155.241,10.19.155.22,47027,5000,60,0x0010
1778268943.058975000,10.19.155.241,10.19.155.22,47027,5000,134,0x0018
1778268943.058976000,10.19.155.241,10.19.155.22,47027,5000,622,0x0018
1778268943.059265000,10.19.155.22,10.19.155.241,5000,47027,309,0x0018
1778268943.064209000,10.19.155.22,10.19.155.241,5000,49674,2501,0x0018
1778268943.064624000,10.19.155.241,10.19.155.22,49674,5000,60,0x0010
1778268943.065012000,10.19.155.241,10.19.155.22,49674,5000,134,0x0018
1778268943.065013000,10.19.155.241,10.19.155.22,49674,5000,660,0x0018
1778268943.065212000,10.19.155.22,10.19.155.241,5000,49674,309,0x0018
1778268943.068525000,10.19.155.22,10.19.155.241,5000,49674,7354,0x0018
1778268943.068896000,10.19.155.22,10.19.155.241,5000,49674,4434,0x0018
1778268943.069198000,10.19.155.241,10.19.155.22,49674,5000,60,0x0010
1778268943.069199000,10.19.155.241,10.19.155.22,49674,5000,60,0x0010
1778268943.069199000,10.19.155.241,10.19.155.22,49674,5000,60,0x0010
1778268943.069200000,10.19.155.22,10.19.155.241,5000,49674,821,0x0018
1778268943.069544000,10.19.155.241,10.19.155.22,49674,5000,60,0x0010
1778268943.069545000,10.19.155.241,10.19.155.22,49674,5000,60,0x0010
1778268943.069903000,10.19.155.241,10.19.155.22,49674,5000,60,0x0011
1778268943.070276000,10.19.155.22,10.19.155.241,5000,49674,78,0x0018
1778268943.071154000,10.19.155.241,10.19.155.22,49674,5000,60,0x0014
1778268943.076748000,10.19.155.22,10.19.155.241,5000,47027,727,0x0019
1778268943.077405000,10.19.155.241,10.19.155.22,47027,5000,60,0x0010
1778268943.077963000,10.19.155.241,10.19.155.22,47027,5000,60,0x0011
1778268943.078012000,10.19.155.22,10.19.155.241,5000,47027,54,0x0010
1778268946.050930000,10.19.155.241,10.19.155.22,46576,5000,66,0x0002
1778268946.050931000,10.19.155.241,10.19.155.22,13328,5000,66,0x0002
1778268946.050969000,10.19.155.22,10.19.155.241,5000,46576,66,0x0012
1778268946.051163000,10.19.155.22,10.19.155.241,5000,13328,66,0x0012
1778268946.052094000,10.19.155.241,10.19.155.22,46576,5000,60,0x0010
1778268946.052095000,10.19.155.241,10.19.155.22,13328,5000,60,0x0010
1778268946.052096000,10.19.155.241,10.19.155.22,46576,5000,2026,0x0018
1778268946.052148000,10.19.155.22,10.19.155.241,5000,46576,54,0x0010
1778268946.052842000,10.19.155.22,10.19.155.241,5000,46576,1383,0x0018
1778268946.053153000,10.19.155.241,10.19.155.22,13328,5000,2026,0x0018
1778268946.053165000,10.19.155.22,10.19.155.241,5000,13328,54,0x0010
1778268946.053832000,10.19.155.241,10.19.155.22,46576,5000,84,0x0018
1778268946.053833000,10.19.155.241,10.19.155.22,46576,5000,60,0x0011
1778268946.054091000,10.19.155.22,10.19.155.241,5000,46576,54,0x0011
1778268946.054527000,10.19.155.241,10.19.155.22,46576,5000,60,0x0010
1778268946.054528000,10.19.155.241,10.19.155.22,62872,5000,66,0x0002
1778268946.054562000,10.19.155.22,10.19.155.241,5000,62872,66,0x0012
1778268946.055335000,10.19.155.22,10.19.155.241,5000,13328,1383,0x0018
1778268946.055723000,10.19.155.241,10.19.155.22,62872,5000,60,0x0010
1778268946.055724000,10.19.155.241,10.19.155.22,62872,5000,1851,0x0018
1778268946.055778000,10.19.155.22,10.19.155.241,5000,62872,54,0x0010
1778268946.056548000,10.19.155.241,10.19.155.22,13328,5000,84,0x0018
1778268946.056550000,10.19.155.241,10.19.155.22,13328,5000,60,0x0011
1778268946.057010000,10.19.155.22,10.19.155.241,5000,13328,54,0x0011
1778268946.057664000,10.19.155.241,10.19.155.22,35887,5000,66,0x0002
1778268946.057665000,10.19.155.241,10.19.155.22,13328,5000,60,0x0010
1778268946.057698000,10.19.155.22,10.19.155.241,5000,35887,66,0x0012
1778268946.058668000,10.19.155.241,10.19.155.22,35887,5000,60,0x0010
1778268946.058669000,10.19.155.241,10.19.155.22,35887,5000,1819,0x0018
1778268946.058698000,10.19.155.22,10.19.155.241,5000,35887,54,0x0010
1778268946.060771000,10.19.155.22,10.19.155.241,5000,62872,2501,0x0018
